date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:24:48	25355/25355	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:05:03%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_marketing&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryite7f9.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:48	3048/3048	---M-Z	200	added ('OK')	text/html	etag:%22f7bda1ffdfebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_marketing2_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_marketing2_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:49	26965/26965	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:19:01%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_marketing2&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryite4b3.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:49	2731/2731	---M-Z	200	added ('OK')	text/html	etag:%222ee122fadfebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_analytics_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_analytics_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:50	25012/25012	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:09:27%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_analytics&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryitd0d2.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:50	2260/2260	---M-Z	200	added ('OK')	text/html	etag:%22172ddb8e0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_temp_store_ifr.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_temp_store_ifr.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:51	26079/26079	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2007:15:09%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_temp_store&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit6102.html	(from http://www.w3schools.com/bootstrap/bootstrap_templates.asp)
14:24:51	26711/26711	---MCZ	200	added ('OK')	text/css	date:Wed,%2029%20Jul%202015%2011:33:54%20GMT	http://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css	C:/My%20Web%20Sites/bootstrap/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.4.0/css/font-awesome.min.css	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
14:24:51	4152/4152	---M-Z	200	added ('OK')	text/html	etag:%22b4ace055e0ebd11:0%22	http://www.w3schools.com/bootstrap/trybs_theme_me_complete.htm	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/trybs_theme_me_complete.html	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
14:24:53	25393/25393	---M-Z	200	added ('OK')	text/html	date:Wed,%2017%20Aug%202016%2008:27:06%20GMT	http://www.w3schools.com/bootstrap/tryit.asp?filename=trybs_theme_me_complete&stacked=h	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/tryit31b2.html	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
14:24:53	5672/5672	---M--	200	added ('OK')	image/jpeg	etag:%2254e71ff0bdefd01:0%22	http://www.w3schools.com/bootstrap/bird150.jpg	C:/My%20Web%20Sites/bootstrap/www.w3schools.com/bootstrap/bird150.jpg	(from http://www.w3schools.com/bootstrap/bootstrap_theme_me.asp)
